Time,x
0.0,12.783366321804163
0.1,13.449415947244791
0.2,9.736296162360201
0.3,10.598290766782435
0.4,8.185324560120556
0.5,8.824317467103374
0.6,7.225047687705834
0.7,11.728575677936247
0.8,11.547190203242383
0.9,11.569564182453938
1.0,9.283718068191797
1.1,11.289619082797115
1.2,8.292443186434543
1.3,10.910081551149478
1.4,9.80350164845415
1.5,13.566687485013954
1.6,10.720709603534862
1.7,7.459764681570654
1.8,12.265989276875427
1.9,10.555408332890709
2.0,9.618018735991107
2.1,10.617362315396923
2.2,11.805360755975789
2.3,12.093476529673437
2.4,6.207313560657126
2.5,10.967256904990869
2.6,12.921563138596529
2.7,10.148800878187304
2.8,12.414071950478862
2.9,9.118528871674211
3.0,11.471935947877583
3.1,6.743929629512234
3.2,8.395909599818156
3.3,8.415400372045935
3.4,8.968710510727957
3.5,7.899788244303158
3.6,13.621859481542732
3.7,12.886892248488849
3.8,8.882170003264482
3.9,8.078515293573746
4.0,8.89555895900697
4.1,10.798696710092033
4.2,11.073293696155925
4.3,10.827205823206477
4.4,7.657750904937512
4.5,12.654155362835978
4.6,11.542535547861638
4.7,13.769443474542012
4.8,10.378847083989218
4.9,10.753791163202324
5.0,9.946707831636722
5.1,10.45266832063444
5.2,5.535953972168743
5.3,9.660349562493021
5.4,9.421626498170925
5.5,8.894152897654774
5.6,14.371418994275004
5.7,10.84298548407228
5.8,12.770530382895195
5.9,7.510814002267908
6.0,7.001070743699353
6.1,11.745346000581035
6.2,10.401328307048898
6.3,8.824010052620372
6.4,13.610727286608359
6.5,12.591310965259
6.6,11.058177008065094
6.7,12.60933140050821
6.8,12.776670351423887
6.9,8.078816892334686
7.0,9.420679973759485
7.1,11.806145026405781
7.2,11.785934801978966
7.3,13.129552079289379
7.4,11.90234894200191
7.5,8.72055815972918
7.6,10.712078522150655
7.7,11.543384696535366
7.8,10.010900482874494
7.9,15.809415672576456
8.0,12.233572527234116
8.1,12.097918423756758
8.2,8.378407380356721
8.3,10.161156901704711
8.4,7.144173153633769
8.5,12.093998768874027
8.6,9.32540540463756
8.7,14.458662500955974
8.8,11.29149405679334
8.9,9.881922072992616
9.0,11.07330037800326
9.1,12.489839982686856
9.2,6.2827529956059855
9.3,5.512802595568749
9.4,9.058391752803276
9.5,9.542480847158156
9.6,10.672830955110426
9.7,5.953217073428154
9.8,9.5160085457725
9.9,8.287240473405674
10.0,12.778279708921291
10.1,11.773407874531767
10.2,11.701459385983476
10.3,10.691386372411543
10.4,8.715278183595704
10.5,10.668228458042508
10.6,12.503434687516553
10.7,9.893516995133576
10.8,10.061641324962757
10.9,13.049585889914937
11.0,12.55954597583197
11.1,5.790230689033419
11.2,11.371816092589533
11.3,8.610239660000556
11.4,8.905226431694455
11.5,8.972687617068173
11.6,6.209844497270062
11.7,9.703744382478199
11.8,10.98902115807446
11.9,7.13530888499062
12.0,13.28564104760315
12.1,8.709038965248904
12.2,12.181876109749314
12.3,7.772361068682324
12.4,11.650488862751967
12.5,11.003698255200035
12.6,9.30012040416098
12.7,9.046969221648588
12.8,6.688382871221261
12.9,8.829423891181092
13.0,12.703379385970674
13.1,9.41967420337281
13.2,11.978794046284555
13.3,9.76946088630193
13.4,7.11430109708767
13.5,6.274562274344803
13.6,9.392097361830697
13.7,7.17186093021631
13.8,9.306932040855752
13.9,10.650258066727659
14.0,7.453761084893069
14.1,13.776961544001193
14.2,9.52904314729969
14.3,13.384420268886856
14.4,8.3808108173779
14.5,9.443215100165505
14.6,7.983210678424703
14.7,9.229871443330701
14.8,8.635959867979272
14.9,14.345310920351201
15.0,10.339908627292791
15.1,8.194267531418479
15.2,8.8816169986162
15.3,10.456655822634307
15.4,6.698829946497369
15.5,8.888517380723465
15.6,6.581112448139235
15.7,11.384080155688093
15.8,8.861142510327488
15.9,8.307595832672286
16.0,8.655172409624269
16.1,11.17971474971626
16.2,9.187330193824282
16.3,12.322657040523264
16.4,10.905968529674857
16.5,10.610665479137678
16.6,9.68774296367714
16.7,11.63739911030497
16.8,12.864279976724912
16.9,9.074711281760557
17.0,6.14132529831358
17.1,13.799935753166938
17.2,13.046138025841278
17.3,14.781690589747317
17.4,7.3094418946558815
17.5,8.47933949823318
17.6,8.92722480498174
17.7,12.653925937204923
17.8,11.874930454007199
17.9,12.332642815288523
18.0,5.519017568301122
18.1,11.537638416349907
18.2,9.133395655664282
18.3,12.089459476270967
18.4,9.411759217679077
18.5,5.514665273245283
18.6,7.038846370288207
18.7,7.049606977075161
18.8,14.027361460048951
18.9,12.00837183674355
19.0,8.882052434979938
19.1,9.326177619470052
19.2,7.6975754211602165
19.3,9.886534988032988
19.4,12.957354055340645
19.5,7.265261404747413
19.6,8.381905231976583
19.7,13.508237610994279
19.8,9.042300632209754
19.9,9.344084984766928
